file_list,flags,temporal_coordinates,spatial_coordinates,metadata
['SNAP-161127-0270.jpg'],0,[],"[3.0, 477, 428, 0.0]",{}
['SNAP-161216-0271.jpg'],0,[],"[3.0, 871, 504, 0.0]",{}
['SNAP-161243-0272.jpg'],0,[],"[3.0, 960, 731, 0.0]",{}
['SNAP-161600-0273.jpg'],0,[],"[3.0, 1234, 844, 0.0]",{}
['SNAP-161600-0273.jpg'],0,[],"[3.0, 1068, 427, 0.0]",{}
['SNAP-161600-0273.jpg'],0,[],"[3.0, 631, 372, 0.0]",{}
['SNAP-161624-0274.jpg'],0,[],"[3.0, 423, 560, 0.0]",{}
['SNAP-161624-0274.jpg'],0,[],"[3.0, 406, 186, 0.0]",{}
['SNAP-161624-0274.jpg'],0,[],"[3.0, 1184, 737, 0.0]",{}
['SNAP-162413-0275.jpg'],0,[],"[3.0, 747, 920, 0.0]",{}
['SNAP-162423-0276.jpg'],0,[],"[3.0, 903, 808, 0.0]",{}
['SNAP-162455-0277.jpg'],0,[],"[3.0, 68, 766, 0.0]",{}
['SNAP-162517-0278.jpg'],0,[],"[3.0, 1062, 433, 0.0]",{}
['SNAP-162517-0278.jpg'],0,[],"[3.0, 258, 634, 0.0]",{}
['SNAP-162529-0279.jpg'],0,[],"[3.0, 908, 388, 0.0]",{}
['SNAP-162540-0280.jpg'],0,[],"[3.0, 796, 745, 0.0]",{}
['SNAP-162548-0281.jpg'],0,[],"[3.0, 821, 408, 0.0]",{}
['SNAP-162548-0281.jpg'],0,[],"[3.0, 538, 440, 0.0]",{}
['SNAP-162557-0282.jpg'],0,[],"[3.0, 435, 842, 0.0]",{}
['SNAP-162557-0282.jpg'],0,[],"[3.0, 728, 938, 0.0]",{}
['SNAP-162638-0283.jpg'],0,[],"[3.0, 781, 183, 0.0]",{}
['SNAP-162658-0284.jpg'],0,[],"[3.0, 486, 274, 0.0]",{}
['SNAP-162717-0285.jpg'],0,[],"[3.0, 387, 608, 0.0]",{}
['SNAP-162724-0286.jpg'],0,[],"[3.0, 94, 853, 0.0]",{}
['SNAP-162724-0286.jpg'],0,[],"[3.0, 614, 105, 0.0]",{}
['SNAP-162743-0287.jpg'],0,[],"[3.0, 100, 425, 0.0]",{}
['SNAP-162743-0287.jpg'],0,[],"[3.0, 881, 794, 0.0]",{}
['SNAP-162743-0287.jpg'],0,[],"[3.0, 603, 117, 0.0]",{}
['SNAP-162756-0288.jpg'],0,[],"[3.0, 331, 409, 0.0]",{}
['SNAP-162756-0288.jpg'],0,[],"[3.0, 788, 893, 0.0]",{}
['SNAP-162756-0288.jpg'],0,[],"[3.0, 1039, 535, 0.0]",{}
['SNAP-162808-0289.jpg'],0,[],"[3.0, 398, 697, 0.0]",{}
['SNAP-162808-0289.jpg'],0,[],"[3.0, 1063, 919, 0.0]",{}
['SNAP-162817-0290.jpg'],0,[],"[3.0, 528, 238, 0.0]",{}
['SNAP-162828-0291.jpg'],0,[],"[3.0, 1015, 135, 0.0]",{}
['SNAP-162828-0291.jpg'],0,[],"[3.0, 1073, 829, 0.0]",{}
['SNAP-162835-0292.jpg'],0,[],"[3.0, 1092, 811, 0.0]",{}
['SNAP-162908-0293.jpg'],0,[],"[3.0, 1044, 875, 0.0]",{}
['SNAP-162908-0293.jpg'],0,[],"[3.0, 218, 533, 0.0]",{}
['SNAP-162908-0293.jpg'],0,[],"[3.0, 761, 358, 0.0]",{}
['SNAP-162951-0294.jpg'],0,[],"[3.0, 738, 702, 0.0]",{}
['SNAP-163019-0295.jpg'],0,[],"[3.0, 867, 518, 0.0]",{}
['SNAP-163019-0295.jpg'],0,[],"[3.0, 315, 962, 0.0]",{}
['SNAP-163019-0295.jpg'],0,[],"[3.0, 954, 281, 0.0]",{}
['SNAP-163112-0296.jpg'],0,[],"[3.0, 1117, 897, 0.0]",{}
['SNAP-163112-0296.jpg'],0,[],"[3.0, 927, 461, 0.0]",{}
['SNAP-163400-0297.jpg'],0,[],"[3.0, 865, 396, 0.0]",{}
['SNAP-163418-0298.jpg'],0,[],"[3.0, 893, 783, 0.0]",{}
['SNAP-163418-0298.jpg'],0,[],"[3.0, 659, 267, 0.0]",{}
['SNAP-163418-0298.jpg'],0,[],"[3.0, 599, 724, 0.0]",{}
['SNAP-163447-0299.jpg'],0,[],"[3.0, 962, 114, 0.0]",{}
['SNAP-163512-0300.jpg'],0,[],"[3.0, 309, 661, 0.0]",{}
['SNAP-163512-0300.jpg'],0,[],"[3.0, 675, 686, 0.0]",{}
['SNAP-163512-0300.jpg'],0,[],"[3.0, 1010, 588, 0.0]",{}
['SNAP-163521-0301.jpg'],0,[],"[3.0, 910, 786, 0.0]",{}
['SNAP-163623-0302.jpg'],0,[],"[3.0, 547, 861, 0.0]",{}
['SNAP-163728-0303.jpg'],0,[],"[3.0, 762, 79, 0.0]",{}
['SNAP-163803-0304.jpg'],0,[],"[3.0, 890, 949, 0.0]",{}
['SNAP-163815-0305.jpg'],0,[],"[3.0, 1151, 373, 0.0]",{}
['SNAP-163848-0306.jpg'],0,[],"[3.0, 453, 850, 0.0]",{}
['SNAP-163916-0307.jpg'],0,[],"[3.0, 651, 252, 0.0]",{}
['SNAP-163935-0308.jpg'],0,[],"[3.0, 1180, 612, 0.0]",{}
['SNAP-164007-0309.jpg'],0,[],"[3.0, 641, 299, 0.0]",{}
['SNAP-170539-0311.jpg'],0,[],"[3.0, 1000, 352, 0.0]",{}
['SNAP-171032-0313.jpg'],0,[],"[3.0, 1071, 208, 0.0]",{}
['SNAP-171043-0314.jpg'],0,[],"[3.0, 705, 229, 0.0]",{}
['SNAP-171509-0315.jpg'],0,[],"[3.0, 873, 169, 0.0]",{}
['SNAP-172510-0316.jpg'],0,[],"[3.0, 937, 507, 0.0]",{}
['SNAP-172520-0317.jpg'],0,[],"[3.0, 1154, 304, 0.0]",{}
['SNAP-172520-0317.jpg'],0,[],"[3.0, 1153, 129, 0.0]",{}
['SNAP-172520-0317.jpg'],0,[],"[3.0, 1017, 942, 0.0]",{}
['SNAP-172520-0317.jpg'],0,[],"[3.0, 443, 802, 0.0]",{}
['SNAP-172544-0318.jpg'],0,[],"[3.0, 1110, 459, 0.0]",{}
['SNAP-172555-0319.jpg'],0,[],"[3.0, 709, 354, 0.0]",{}
['SNAP-172607-0320.jpg'],0,[],"[3.0, 792, 200, 0.0]",{}
['SNAP-172607-0320.jpg'],0,[],"[3.0, 711, 614, 0.0]",{}
['SNAP-172618-0321.jpg'],0,[],"[3.0, 892, 780, 0.0]",{}
['SNAP-172644-0322.jpg'],0,[],"[3.0, 738, 237, 0.0]",{}
['SNAP-172644-0322.jpg'],0,[],"[3.0, 1032, 314, 0.0]",{}
['SNAP-172644-0322.jpg'],0,[],"[3.0, 799, 118, 0.0]",{}
['SNAP-172644-0322.jpg'],0,[],"[3.0, 517, 613, 0.0]",{}
['SNAP-172650-0323.jpg'],0,[],"[3.0, 367, 761, 0.0]",{}
['SNAP-172650-0323.jpg'],0,[],"[3.0, 928, 641, 0.0]",{}
['SNAP-172658-0324.jpg'],0,[],"[3.0, 563, 357, 0.0]",{}
['SNAP-172740-0325.jpg'],0,[],"[3.0, 601, 399, 0.0]",{}
['SNAP-172740-0325.jpg'],0,[],"[3.0, 806, 310, 0.0]",{}
['SNAP-172740-0325.jpg'],0,[],"[3.0, 768, 198, 0.0]",{}
['SNAP-172816-0326.jpg'],0,[],"[3.0, 78, 452, 0.0]",{}
['SNAP-172816-0326.jpg'],0,[],"[3.0, 849, 303, 0.0]",{}
['SNAP-172850-0327.jpg'],0,[],"[3.0, 1207, 629, 0.0]",{}
['SNAP-172850-0327.jpg'],0,[],"[3.0, 417, 349, 0.0]",{}
['SNAP-172911-0328.jpg'],0,[],"[3.0, 809, 415, 0.0]",{}
['SNAP-172911-0328.jpg'],0,[],"[3.0, 478, 952, 0.0]",{}
['SNAP-172925-0329.jpg'],0,[],"[3.0, 978, 367, 0.0]",{}
['SNAP-172925-0329.jpg'],0,[],"[3.0, 766, 901, 0.0]",{}
['SNAP-172941-0330.jpg'],0,[],"[3.0, 192, 494, 0.0]",{}
['SNAP-173010-0331.jpg'],0,[],"[3.0, 1124, 154, 0.0]",{}
['SNAP-173023-0332.jpg'],0,[],"[3.0, 751, 87, 0.0]",{}
['SNAP-173023-0332.jpg'],0,[],"[3.0, 458, 148, 0.0]",{}
['SNAP-173034-0333.jpg'],0,[],"[3.0, 1085, 125, 0.0]",{}
['SNAP-173055-0334.jpg'],0,[],"[3.0, 1228, 257, 0.0]",{}
['SNAP-173055-0334.jpg'],0,[],"[3.0, 417, 775, 0.0]",{}
['SNAP-173110-0335.jpg'],0,[],"[3.0, 256, 705, 0.0]",{}
['SNAP-173110-0335.jpg'],0,[],"[3.0, 308, 418, 0.0]",{}
['SNAP-173110-0335.jpg'],0,[],"[3.0, 385, 874, 0.0]",{}
['SNAP-173126-0336.jpg'],0,[],"[3.0, 336, 946, 0.0]",{}
['SNAP-173126-0336.jpg'],0,[],"[3.0, 552, 681, 0.0]",{}
['SNAP-173138-0337.jpg'],0,[],"[3.0, 1054, 78, 0.0]",{}
['SNAP-173201-0338.jpg'],0,[],"[3.0, 980, 217, 0.0]",{}
['SNAP-173444-0339.jpg'],0,[],"[3.0, 490, 417, 0.0]",{}
['SNAP-173506-0340.jpg'],0,[],"[3.0, 508, 368, 0.0]",{}
['SNAP-173516-0341.jpg'],0,[],"[3.0, 965, 65, 0.0]",{}
['SNAP-173531-0342.jpg'],0,[],"[3.0, 547, 597, 0.0]",{}
['SNAP-173531-0342.jpg'],0,[],"[3.0, 1079, 328, 0.0]",{}
['SNAP-173543-0343.jpg'],0,[],"[3.0, 703, 770, 0.0]",{}
['SNAP-173551-0344.jpg'],0,[],"[3.0, 615, 709, 0.0]",{}
['SNAP-173551-0344.jpg'],0,[],"[3.0, 1121, 112, 0.0]",{}
['SNAP-173557-0345.jpg'],0,[],"[3.0, 404, 476, 0.0]",{}
['SNAP-173612-0346.jpg'],0,[],"[3.0, 416, 692, 0.0]",{}
['SNAP-173612-0346.jpg'],0,[],"[3.0, 317, 700, 0.0]",{}
['SNAP-173619-0347.jpg'],0,[],"[3.0, 226, 658, 0.0]",{}
['SNAP-173640-0348.jpg'],0,[],"[3.0, 645, 301, 0.0]",{}
['SNAP-173640-0348.jpg'],0,[],"[3.0, 830, 761, 0.0]",{}
['SNAP-173648-0349.jpg'],0,[],"[3.0, 1136, 950, 0.0]",{}
['SNAP-173648-0349.jpg'],0,[],"[3.0, 1029, 887, 0.0]",{}
['SNAP-173710-0350.jpg'],0,[],"[3.0, 972, 949, 0.0]",{}
['SNAP-173710-0350.jpg'],0,[],"[3.0, 495, 188, 0.0]",{}
['SNAP-173718-0351.jpg'],0,[],"[3.0, 836, 706, 0.0]",{}
['SNAP-173718-0351.jpg'],0,[],"[3.0, 243, 672, 0.0]",{}
['SNAP-173725-0352.jpg'],0,[],"[3.0, 740, 438, 0.0]",{}
['SNAP-173725-0352.jpg'],0,[],"[3.0, 999, 444, 0.0]",{}
['SNAP-173725-0352.jpg'],0,[],"[3.0, 546, 767, 0.0]",{}
['SNAP-173733-0353.jpg'],0,[],"[3.0, 311, 651, 0.0]",{}
['SNAP-173733-0353.jpg'],0,[],"[3.0, 871, 903, 0.0]",{}
['SNAP-173800-0354.jpg'],0,[],"[3.0, 136, 663, 0.0]",{}
['SNAP-173800-0354.jpg'],0,[],"[3.0, 1144, 324, 0.0]",{}
['SNAP-173831-0355.jpg'],0,[],"[3.0, 476, 579, 0.0]",{}
['SNAP-173849-0356.jpg'],0,[],"[3.0, 1062, 187, 0.0]",{}
['SNAP-173849-0356.jpg'],0,[],"[3.0, 819, 247, 0.0]",{}
['SNAP-173901-0357.jpg'],0,[],"[3.0, 491, 612, 0.0]",{}
['SNAP-173915-0358.jpg'],0,[],"[3.0, 1112, 507, 0.0]",{}
['SNAP-173915-0358.jpg'],0,[],"[3.0, 859, 740, 0.0]",{}
['SNAP-173941-0359.jpg'],0,[],"[3.0, 1191, 361, 0.0]",{}
['SNAP-174001-0360.jpg'],0,[],"[3.0, 348, 406, 0.0]",{}
['SNAP-174001-0360.jpg'],0,[],"[3.0, 222, 505, 0.0]",{}
['SNAP-174547-0362.jpg'],0,[],"[3.0, 732, 663, 0.0]",{}
['SNAP-174808-0363.jpg'],0,[],"[3.0, 607, 414, 0.0]",{}
